id,category,expected_path,expected_handler,question
Q08781,drug_info,deterministic,drug_lookup,Alternatives to Zerodol SP?
Q08782,education_condition,llm,symptom_rag,What causes Diabetic Retinopathy?
Q08783,ability_tracker,deterministic,data_handler_tracker,I smoked three cigs today.
Q08784,education_condition,llm,symptom_rag,How serious is Diabetes mellitus?
Q08785,education_condition,llm,symptom_rag,Are there warning signs of Transient Ischemic Attack I should watch for?
Q08786,education_condition,llm,symptom_rag,Can children get Tinea Pedis?
Q08787,medication_llm,llm,symptom_rag,Can I stop taking Combiflam once I feel better?
Q08788,education_condition,llm,symptom_rag,How serious is Conjunctivitis?
Q08789,medication_llm,llm,symptom_rag,Can I take Budecort on an empty stomach?
Q08790,triage_high,deterministic,triage_high,I have severe shortness of breath after climbing one floor. Should I go to the hospital?
Q08791,drug_info,deterministic,drug_lookup,What are the substitutes of Norflox TZ?
Q08792,drug_info,deterministic,drug_lookup,About my medication Combiflam — what should I know?
Q08793,ability_document,deterministic,data_handler_document,Can you help me with this: when was my mother's last blood test done?
Q08794,ability_tracker,deterministic,data_handler_tracker,Add two bottles of beer to my tracker.
Q08795,education_condition,llm,symptom_rag,Can children get Skeletal Fluorosis?
Q08796,education_condition,llm,symptom_rag,Does Adenoid Hypertrophy run in families?
Q08797,education_condition,llm,symptom_rag,Does stress make Hypoglycemia worse?
Q08798,education_condition,llm,symptom_rag,Can exercise help manage Autism Spectrum Disorder?
Q08799,education_condition,llm,symptom_rag,What age does CKD of Unknown Etiology usually start?
Q08800,education_condition,llm,symptom_rag,Can Giardiasis be prevented?
Q08801,education_condition,llm,symptom_rag,How is Benign Prostatic Hyperplasia diagnosed?
Q08802,education_condition,llm,symptom_rag,What tests are used to check for Dental Caries?
Q08803,drug_info,deterministic,drug_lookup,What is amoxicillin prescribed for?
Q08804,education_condition,llm,symptom_rag,Is Hepatitis A B C D E curable or only manageable?
Q08805,off_topic,deterministic,scope_decline,One more thing: help me fix this syntax error in my code.
Q08806,ability_metric,deterministic,data_handler_metric,Quick question — what's my current blood sugar level according to my records?
Q08807,education_condition,llm,symptom_rag,What is Bacterial vaginosis?
Q08808,education_condition,llm,symptom_rag,What age does Sjögren's Syndrome usually start?
Q08809,education_condition,llm,symptom_rag,What questions should I ask my doctor about Xerophthalmia Night Blindness (Vitamin A Deficiency)?
Q08810,education_condition,llm,symptom_rag,Is Periodontitis curable or only manageable?
Q08811,education_condition,llm,symptom_rag,Can children get Scoliosis Kyphosis?
Q08812,drug_info,deterministic,drug_lookup,What is Evion 400 prescribed for?
Q08813,education_condition,llm,symptom_rag,Can Plantar Fasciitis be prevented?
Q08814,education_condition,llm,symptom_rag,How serious is Pneumonia?
Q08815,education_condition,llm,symptom_rag,How often should I get screened for Psoriasis?
Q08816,education_condition,llm,symptom_rag,"How often should I get screened for Influenza (seasonal, H1N1)?"
Q08817,drug_info,deterministic,drug_lookup,What are Medrol 4 tablets used for?
Q08818,education_condition,llm,symptom_rag,What complications can Mastoiditis lead to if untreated?
Q08819,education_condition,llm,symptom_rag,Can exercise help manage Agoraphobia?
Q08820,education_condition,llm,symptom_rag,Does Achalasia Cardia run in families?
Q08821,education_condition,llm,symptom_rag,Does stress make Crohn's Disease worse?
Q08822,symptom_mild,llm,symptom_rag,My brother has a stuffy nose at night. What should we do?
Q08823,education_condition,llm,symptom_rag,What is Byssinosis?
Q08824,education_condition,llm,symptom_rag,What complications can Respiratory Syncytial Virus lead to if untreated?
Q08825,education_condition,llm,symptom_rag,"Does stress make Specific Learning Disorders (dyslexia, dyscalculia, dysgraphia) worse?"
Q08826,education_condition,llm,symptom_rag,How does Pneumonia affect daily life?
Q08827,medication_llm,llm,symptom_rag,Is it safe to take Wysolone 10 during pregnancy?
Q08828,education_condition,llm,symptom_rag,What is Juvenile Idiopathic Arthritis?
Q08829,education_condition,llm,symptom_rag,What age does Pharyngitis usually start?
Q08830,symptom_mild,llm,symptom_rag,When should I see a doctor about an occasional eye twitch?
Q08831,education_condition,llm,symptom_rag,What complications can Myocarditis lead to if untreated?
Q08832,education_condition,llm,symptom_rag,Does Impetigo run in families?
Q08833,education_condition,llm,symptom_rag,Can Prediabetes be prevented?
Q08834,education_condition,llm,symptom_rag,Can children get Silicosis?
Q08835,triage_high,deterministic,triage_high,I can't catch my breath even at rest. Can I wait till tomorrow to see a doctor?
Q08836,education_condition,llm,symptom_rag,How is Molluscum Contagiosum diagnosed?
Q08837,drug_info,deterministic,drug_lookup,Tell me about the tablet clonazepam.
Q08838,education_condition,llm,symptom_rag,How is Polymyalgia Rheumatica usually treated?
Q08839,education_condition,llm,symptom_rag,My father was just diagnosed with Nasal Polyposis. What should our family know?
Q08840,education_condition,llm,symptom_rag,What foods should I avoid if I have Allergic Bronchopulmonary Aspergillosis?
Q08841,education_condition,llm,symptom_rag,What is the long-term outlook for someone with Peripheral Arterial Disease?
Q08842,education_condition,llm,symptom_rag,Can diet alone manage Obstructive Sleep Apnea & Snoring?
Q08843,symptom_mild,llm,symptom_rag,I've been having sore calves after walking for a few days. What could it be?
Q08844,education_condition,llm,symptom_rag,Can diet alone manage Uterine Fibroids Leiomyoma?
Q08845,education_condition,llm,symptom_rag,What questions should I ask my doctor about Hepatitis B (chronic)?
Q08846,education_condition,llm,symptom_rag,Can Acute Rheumatic Fever come back after treatment?
Q08847,drug_info,deterministic,drug_lookup,What is telmisartan used for?
Q08848,education_condition,llm,symptom_rag,Does stress make Urolithiasis worse?
Q08849,education_condition,llm,symptom_rag,"Does Other Vasculitides (GPA, HSP, Kawasaki) run in families?"
Q08850,drug_info,deterministic,drug_lookup,Tell me about the medicine Foracort.
Q08851,education_condition,llm,symptom_rag,Can Chronic Rhinosinusitis come back after treatment?
Q08852,off_topic,deterministic,scope_decline,"Please, write me some sql to join two tables."
Q08853,drug_interaction,deterministic,drug_interaction_query,Is it safe to take Duolin with ibuprofen?
Q08854,education_condition,llm,symptom_rag,Does stress make Bronchial Asthma worse?
Q08855,education_condition,llm,symptom_rag,My father was just diagnosed with Somatic Symptom Disorder. What should our family know?
Q08856,education_condition,llm,symptom_rag,Can Traumatic Brain Injury Concussion be prevented?
Q08857,education_condition,llm,symptom_rag,Is Anxiety Disorders (all) curable or only manageable?
Q08858,education_condition,llm,symptom_rag,Can Neuromyelitis Optica Spectrum Disorder be prevented?
Q08859,drug_info,deterministic,drug_lookup,What is pantoprazole used for?
Q08860,education_condition,llm,symptom_rag,Can exercise help manage Anemia in Pregnancy?
Q08861,education_condition,llm,symptom_rag,How often should I get screened for Congenital Heart Disease?
Q08862,education_condition,llm,symptom_rag,What questions should I ask my doctor about Fibroadenoma of Breast?
Q08863,education_condition,llm,symptom_rag,Can Hyperemesis Gravidarum come back after treatment?
Q08864,triage_high,deterministic,triage_high,there is blood in my vomit — do I need tests?
Q08865,education_condition,llm,symptom_rag,What causes Pharyngitis?
Q08866,education_condition,llm,symptom_rag,What questions should I ask my doctor about Osteomyelitis?
Q08867,drug_info,deterministic,drug_lookup,What are the substitutes of sitagliptin?
Q08868,education_condition,llm,symptom_rag,Does stress make Functional Dyspepsia worse?
Q08869,education_condition,llm,symptom_rag,How often should I get screened for Fragility & Traumatic Fractures?
Q08870,medication_llm,llm,symptom_rag,Can I stop taking amlodipine once I feel better?
Q08871,model_probe,deterministic,conversational,Who made you? Be honest.
Q08872,education_condition,llm,symptom_rag,How serious is Hypoglycemia?
Q08873,education_condition,llm,symptom_rag,How serious is Osteomalacia?
Q08874,education_condition,llm,symptom_rag,How often should I get screened for Esophageal Stricture?
Q08875,education_condition,llm,symptom_rag,Can diet alone manage Takayasu Arteritis?
Q08876,education_condition,llm,symptom_rag,What tests are used to check for Ovarian Cysts?
Q08877,education_condition,llm,symptom_rag,What are the early symptoms of Chronic Liver Disease Cirrhosis?
Q08878,drug_info,deterministic,drug_lookup,What are the side effects of Shelcal 500?
Q08879,drug_info,deterministic,drug_lookup,Tell me about the tablet sitagliptin.
Q08880,symptom_mild,llm,symptom_rag,Is it normal to have sore calves after walking?
Q08881,education_condition,llm,symptom_rag,What questions should I ask my doctor about Premenstrual Syndrome (PMS) Premenstrual Dysphoric Disorder (PMDD)?
Q08882,education_condition,llm,symptom_rag,What foods should I avoid if I have Cardiomyopathy (dilated hypertrophic restrictive)?
Q08883,drug_info,deterministic,drug_lookup,About my medication levothyroxine — what should I know?
Q08884,education_condition,llm,symptom_rag,How does Renal Tubular Acidosis affect daily life?
Q08885,triage_high,deterministic,triage_high,my mother has severe confusion since evening — what could this be?
Q08886,education_condition,llm,symptom_rag,Can Perianal Fistula Abscess come back after treatment?
Q08887,education_condition,llm,symptom_rag,Does Mpox run in families?
Q08888,education_condition,llm,symptom_rag,Can Peripheral Arterial Disease be prevented?
Q08889,education_condition,llm,symptom_rag,What questions should I ask my doctor about Systemic Lupus Erythematosus?
Q08890,ability_tracker,deterministic,data_handler_tracker,I smoked one beedis yesterday.
Q08891,off_topic,deterministic,scope_decline,"Please, tell me some movie trivia."
Q08892,education_condition,llm,symptom_rag,Can diet alone manage Restless Legs Syndrome?
Q08893,education_condition,llm,symptom_rag,Is Traumatic Dental Injury curable or only manageable?
Q08894,triage_self_harm,deterministic,triage_self_harm,I keep thinking about taking my own life — I don't know who to talk to.
Q08895,education_condition,llm,symptom_rag,What lifestyle changes help with Erythroplakia?
Q08896,education_condition,llm,symptom_rag,How serious is Bipolar Affective Disorder?
Q08897,drug_info,deterministic,drug_lookup,Alternatives to Cheston Cold?
Q08898,drug_info,deterministic,drug_lookup,Is Budecort habit forming?
Q08899,education_condition,llm,symptom_rag,Are there warning signs of Migraine I should watch for?
Q08900,education_condition,llm,symptom_rag,How serious is Cleft Lip & Palate?
Q08901,education_condition,llm,symptom_rag,What questions should I ask my doctor about Hyperprolactinemia Prolactinoma?
Q08902,education_condition,llm,symptom_rag,Is Cervicitis Cervical Ectropion hereditary? My mother has it.
Q08903,education_condition,llm,symptom_rag,How does Neuromyelitis Optica Spectrum Disorder affect daily life?
Q08904,education_condition,llm,symptom_rag,What is the difference between mild and severe Insulin Resistance?
Q08905,education_condition,llm,symptom_rag,What is the long-term outlook for someone with Chronic Kidney Disease?
Q08906,education_condition,llm,symptom_rag,How is Miscarriage Spontaneous Abortion diagnosed?
Q08907,education_condition,llm,symptom_rag,Can exercise help manage Sickle Cell Disease?
Q08908,education_condition,llm,symptom_rag,My father was just diagnosed with Acute Sinusitis Rhinosinusitis. What should our family know?
Q08909,education_condition,llm,symptom_rag,Does stress make Diabetic Retinopathy worse?
Q08910,education_condition,llm,symptom_rag,What complications can Traumatic Brain Injury Concussion lead to if untreated?
Q08911,education_condition,llm,symptom_rag,What foods should I avoid if I have Chronic Diarrhea?
Q08912,drug_info,deterministic,drug_lookup,Side effects of Sporlac?
Q08913,drug_info,deterministic,drug_lookup,Tell me about the tablet Azithral 500.
Q08914,drug_info,deterministic,drug_lookup,Substitutes for ramipril?
Q08915,education_condition,llm,symptom_rag,How is Adenomyosis monitored over time?
